Javier;50;Rosario Central
Santiago;62;Boca
Santiago;49;Gimnasia LP
Agustín;20;Rosario Central
Federico;50;San Lorenzo
Juan;56;San Lorenzo
Mariano;38;San Lorenzo
Martín;63;Huracán
Javier;37;Rosario Central
Alejandro;48;Gimnasia LP
Javier;29;Estudiantes
Mauro;56;Independiente
Anibal;28;Velez
Enrique;47;Gimnasia LP
Santiago;48;River
Marcelo;70;Gimnasia LP
Agustín;67;Huracán
Alejo;70;River
Martín;56;Newells
Santiago;31;Independiente
Juan;50;Huracán
Juan;36;Independiente
Mariano;57;Newells
Agustín;63;Racing
Mariano;32;San Lorenzo
Yago;55;Gimnasia LP
Federico;48;Gimnasia LP
Javier;18;Independiente
Alejo;28;River
Matías;47;Velez
Marcelo;26;Rosario Central
Martín;62;River
Agustín;48;Boca
Agustín;39;Huracán
Santiago;34;Racing
Matías;66;Huracán
Yago;31;Estudiantes
Enrique;58;Newells
Juan;27;San Lorenzo
Agustín;32;Huracán
Marcelo;53;Gimnasia LP
Marcelo;31;Rosario Central
Adrián;40;Gimnasia LP
Nicolás;24;Newells
Marcelo;35;Rosario Central
Nicolás;62;Rosario Central
Luis;45;Estudiantes
Mariano;30;Estudiantes
Martín;67;Boca
Mariano;50;Velez
Yago;30;Boca
Enrique;40;River
Mariano;21;San Lorenzo
Mariano;66;Boca
Yago;30;Rosario Central
Mariano;24;Rosario Central
Enrique;69;Estudiantes
Juan;40;River
Mariano;24;Gimnasia LP
Federico;26;Racing
Alejo;29;Newells
Daniel;46;Newells
Enrique;48;Racing
Agustín;64;San Lorenzo
Alejandro;65;San Lorenzo
Juan;38;Gimnasia LP
Marcelo;57;Velez
Adrián;70;Independiente
Daniel;18;River
Enrique;42;Independiente
Mauro;19;River
Daniel;42;San Lorenzo
Mariano;33;Newells
Alejandro;68;Rosario Central
Marcelo;34;Newells
Alejo;38;Racing
Alejandro;31;Boca
Santiago;65;Huracán
Alejandro;30;Gimnasia LP
Anibal;28;Velez
Federico;56;Huracán
Javier;49;Gimnasia LP
Mauro;32;River
Matías;23;Estudiantes
Agustín;44;Boca
Mariano;22;Gimnasia LP
Javier;46;River
Anibal;54;River
Marcelo;26;Newells
Fernando;61;Newells
Luis;23;Racing
Mauro;60;Boca
Matías;49;Boca
Enrique;27;Boca
Santiago;67;Velez
Alejo;46;Huracán
Marcelo;59;Huracán
Alejandro;49;Gimnasia LP
Luis;27;Velez
Luis;28;San Lorenzo
Alejo;67;Independiente
Martín;38;Independiente
Juan;18;Gimnasia LP
Martín;65;San Lorenzo
Javier;24;River
Enrique;39;Racing
Adrián;32;Boca
Mariano;54;Independiente
Nicolás;70;River
Marcelo;54;Gimnasia LP
Anibal;62;Independiente
Yago;67;Velez
Mariano;31;San Lorenzo
Mauro;32;Boca
Luis;50;Newells
Yago;19;River
Daniel;25;Estudiantes
Juan;68;Newells
Enrique;23;Boca
Federico;54;Newells
Alejandro;31;Velez
Matías;32;Huracán
Adrián;23;Gimnasia LP
Federico;31;Estudiantes
Daniel;33;Rosario Central
Juan;30;Huracán
Daniel;49;Newells
Matías;58;River
Agustín;39;Rosario Central
Adrián;52;Newells
Juan;29;Independiente
Fernando;30;Newells
Luis;23;Rosario Central
Santiago;61;Boca
Mauro;51;Huracán
Anibal;20;San Lorenzo
Marcelo;58;Huracán
Alejandro;24;Boca
Mauro;22;Gimnasia LP
Daniel;54;Newells
Javier;68;Boca
Agustín;25;Estudiantes
Enrique;36;San Lorenzo
Alejandro;57;Newells
Mariano;29;Velez
Javier;68;Velez
Luis;34;San Lorenzo
Fernando;37;Velez
Enrique;35;Newells
Adrián;53;Velez
Yago;38;Boca
Yago;21;Estudiantes
Alejandro;50;Rosario Central
Mariano;52;Gimnasia LP
Matías;27;Newells
Alejandro;26;San Lorenzo
Adrián;27;Gimnasia LP
Martín;62;Independiente
Agustín;38;Independiente
Fernando;23;Velez
Daniel;28;Gimnasia LP
Alejo;53;Huracán
Adrián;52;Estudiantes
Enrique;42;Rosario Central
Adrián;61;Estudiantes
Daniel;32;River
Juan;26;Boca
Martín;46;Velez
Fernando;48;San Lorenzo
Marcelo;18;River
Javier;24;River
Santiago;58;Independiente
Matías;68;San Lorenzo
Mauro;55;Huracán
Fernando;35;Velez
Luis;40;Independiente
Mauro;29;Huracán
Anibal;30;Rosario Central
Alejandro;67;Estudiantes
Javier;44;San Lorenzo
Yago;34;Rosario Central
Martín;48;Newells
Mauro;28;Rosario Central
Agustín;68;Boca
Nicolás;47;Boca
Marcelo;38;Gimnasia LP
Santiago;49;Boca
Agustín;49;Estudiantes
Juan;24;Gimnasia LP
Federico;42;Gimnasia LP
Fernando;22;Boca
Fernando;32;Huracán
Nicolás;21;Gimnasia LP
Mauro;18;Rosario Central
Fernando;52;Velez
Matías;64;Estudiantes
Daniel;59;River
Fernando;65;Independiente
Nicolás;26;Newells
Matías;50;River
Mariano;39;San Lorenzo
Martín;49;Estudiantes
Yago;67;Gimnasia LP
Adrián;48;San Lorenzo
Enrique;30;Gimnasia LP
Adrián;55;River
Anibal;35;Independiente
Federico;28;Estudiantes
Adrián;40;River
Matías;18;Rosario Central
Matías;56;Gimnasia LP
Nicolás;59;Gimnasia LP
Marcelo;46;San Lorenzo
Enrique;54;Newells
Yago;23;Boca
Fernando;26;Gimnasia LP
Alejo;37;Newells
Nicolás;18;Independiente
Martín;59;San Lorenzo
Santiago;47;Newells
Fernando;27;Estudiantes
Mauro;35;Boca
Anibal;30;Racing
Luis;26;Velez
Federico;52;Boca
Juan;55;Racing
Daniel;29;Velez
Javier;47;Racing
Marcelo;69;Racing
Santiago;32;Newells
Matías;31;Gimnasia LP
Mauro;58;Racing
Agustín;54;Estudiantes
Javier;26;Racing
Mauro;30;Boca
Nicolás;33;Rosario Central
Matías;67;San Lorenzo
Federico;44;Huracán
Anibal;66;Independiente
Matías;70;Boca
Alejo;20;River
Santiago;65;River
Alejo;31;River
Mauro;66;Gimnasia LP
Javier;18;River
Yago;61;Boca
Luis;66;Huracán
Fernando;20;Racing
Fernando;46;Velez
Nicolás;21;San Lorenzo
Javier;56;Boca
Luis;27;Rosario Central
Yago;23;Rosario Central
Mauro;43;Huracán
Alejo;51;Huracán
Alejo;23;Gimnasia LP
Yago;50;Racing
Matías;49;River
Daniel;40;San Lorenzo
Matías;26;Newells
Enrique;22;Gimnasia LP
Nicolás;38;Newells
Luis;35;Velez
Santiago;35;Gimnasia LP
Enrique;29;Gimnasia LP
Nicolás;36;Racing
Martín;64;Gimnasia LP
Yago;57;Rosario Central
Adrián;68;Rosario Central
Anibal;48;Velez
Federico;69;River
Alejo;26;Rosario Central
Mauro;43;Racing
Santiago;44;Velez
Anibal;28;River
Matías;45;Rosario Central
Santiago;60;Racing
Nicolás;20;San Lorenzo
Javier;58;Rosario Central
Anibal;28;Newells
Juan;49;Newells
Daniel;66;Independiente
Adrián;27;Rosario Central
Javier;50;Huracán
Juan;51;River
Adrián;21;Independiente
Matías;45;Huracán
Anibal;64;Racing
Alejo;66;Newells
Mariano;26;Estudiantes
Mariano;32;Racing
Agustín;68;Newells
Enrique;68;Huracán
Santiago;19;River
Anibal;58;Gimnasia LP
Alejo;48;Independiente
Adrián;37;Newells
Fernando;55;Estudiantes
Agustín;53;Estudiantes
Daniel;21;Boca
Federico;34;Newells
Anibal;41;Estudiantes
Marcelo;66;Racing
Marcelo;24;Boca
Yago;52;Boca
Santiago;24;Estudiantes
Alejo;66;Newells
Yago;69;Huracán
Luis;37;River
Santiago;24;Velez
Enrique;60;San Lorenzo
Enrique;68;Independiente
Mariano;30;Boca
Matías;66;Racing
Alejandro;24;Gimnasia LP
Marcelo;42;Newells
Adrián;62;Newells
Matías;50;Huracán
Adrián;28;Boca
Enrique;53;Rosario Central
Anibal;29;Gimnasia LP
Anibal;35;Velez
Daniel;51;River
Federico;19;San Lorenzo
Mauro;37;Rosario Central
Mariano;42;Gimnasia LP
Adrián;45;Rosario Central
Anibal;33;Velez
Alejandro;42;Estudiantes
Juan;70;Huracán
Mariano;60;Estudiantes
Juan;43;Boca
Luis;45;Gimnasia LP
Javier;64;Newells
Mauro;46;Rosario Central
Yago;26;Rosario Central
Alejandro;58;Boca
Nicolás;29;Newells
Santiago;19;Newells
Adrián;51;River
Daniel;61;Huracán
Santiago;33;Independiente
Matías;20;Estudiantes
Adrián;65;River
Anibal;54;San Lorenzo
Daniel;43;Huracán
Daniel;41;River
Anibal;29;Huracán
Martín;39;Independiente
Alejo;21;Huracán
Mauro;26;Huracán
Adrián;39;Newells
Javier;59;River
Alejo;62;Independiente
Fernando;53;Velez
Matías;54;Boca
Enrique;32;River
Javier;45;Racing
Anibal;64;Velez
Mariano;21;Estudiantes
Santiago;63;San Lorenzo
Agustín;43;Velez
Matías;49;Independiente
Santiago;38;Newells
Martín;48;Gimnasia LP
Yago;55;San Lorenzo
Martín;65;Newells
Marcelo;68;Huracán
Fernando;26;Independiente
Daniel;50;Gimnasia LP
Alejo;49;Huracán
Anibal;31;Huracán
Adrián;30;Independiente
Adrián;22;Huracán
Luis;26;River
Yago;70;Racing
Daniel;52;Boca
Nicolás;24;San Lorenzo
Matías;62;Independiente
Alejo;64;San Lorenzo
Javier;51;Boca
Marcelo;66;Boca
Nicolás;67;Estudiantes
Daniel;52;Estudiantes
Mauro;40;Racing
Javier;25;Estudiantes
Marcelo;68;Velez
Santiago;46;Rosario Central
Yago;38;Newells
Juan;36;Independiente
Yago;22;Rosario Central
Juan;27;Gimnasia LP
Matías;58;River
Enrique;50;Newells
Nicolás;48;River
Luis;60;Gimnasia LP
Enrique;46;Independiente
Alejandro;55;Velez
Matías;68;Rosario Central
Adrián;41;Boca
Javier;47;Racing
Martín;21;Velez
Enrique;44;Independiente
Alejandro;58;Rosario Central
Enrique;41;Huracán
Nicolás;55;San Lorenzo
Federico;68;Rosario Central
Alejo;26;Newells
Agustín;46;Newells
Mariano;42;Gimnasia LP
Mariano;46;Estudiantes
Mauro;27;Independiente
Matías;20;Newells
Agustín;22;San Lorenzo
Agustín;61;Velez
Daniel;64;River
Alejo;30;Estudiantes
Marcelo;39;Gimnasia LP
Yago;34;Boca
Anibal;43;San Lorenzo
Anibal;20;Estudiantes
Adrián;52;River
Luis;60;Gimnasia LP
Mariano;30;Racing
Fernando;63;Rosario Central
Agustín;55;Independiente
Fernando;59;Rosario Central
Mauro;26;Huracán
Daniel;31;Independiente
Santiago;68;Racing
Daniel;69;San Lorenzo
Fernando;52;Velez
Nicolás;33;Huracán
Fernando;21;Rosario Central
Juan;21;Velez
Mariano;54;Boca
Fernando;24;Rosario Central
Santiago;45;Racing
Fernando;48;Velez
Yago;18;Newells
Mauro;45;Rosario Central
Adrián;60;Newells
Luis;69;Newells
Martín;65;River
Alejandro;44;San Lorenzo
Alejo;60;River
Juan;56;Newells
Adrián;25;Estudiantes
Daniel;56;Boca
Alejandro;60;Boca
Agustín;52;Newells
Javier;30;Racing
Anibal;69;Boca
Martín;47;San Lorenzo
Mariano;67;Boca
Daniel;24;Rosario Central
Marcelo;32;Racing
Federico;32;Racing
Fernando;50;Huracán
Alejo;53;Velez
Mauro;19;Estudiantes
Matías;43;Newells
Anibal;52;Estudiantes
Agustín;50;Velez
Luis;37;Rosario Central
Agustín;54;River
Matías;18;Gimnasia LP
Alejo;18;Newells
Federico;19;San Lorenzo
Nicolás;39;Boca
Daniel;64;Racing
Mariano;56;Estudiantes
Javier;39;Newells
Yago;55;Rosario Central
Martín;38;Boca
Adrián;21;Velez
Marcelo;50;Boca
Anibal;23;River
Daniel;21;River
Yago;68;Independiente
Nicolás;40;Huracán
Agustín;46;Racing
Martín;42;Rosario Central
Nicolás;29;River
Mariano;24;Gimnasia LP
Anibal;46;Rosario Central
Matías;43;Rosario Central
Agustín;19;Huracán
Mariano;30;Racing
Alejandro;44;Rosario Central
Enrique;51;Racing
Anibal;24;Huracán
Alejo;62;Gimnasia LP
Agustín;38;River
Yago;42;Estudiantes
Santiago;31;Rosario Central
Anibal;25;Newells
Juan;60;River
Federico;54;Rosario Central
Alejo;49;Estudiantes
Federico;25;Huracán
Alejandro;52;San Lorenzo
Enrique;48;Huracán
Yago;50;River
Federico;69;Rosario Central
Federico;32;Gimnasia LP
Matías;68;Estudiantes
Adrián;29;Velez
Enrique;21;Newells
Nicolás;27;Newells
Adrián;45;San Lorenzo
Alejo;19;Huracán
Juan;61;River
Martín;52;Independiente
Mauro;23;Newells
Agustín;64;River
Matías;53;Boca
Alejo;50;Huracán
Santiago;25;Huracán
Matías;47;Estudiantes
Daniel;48;River
Yago;45;Gimnasia LP
Santiago;46;Newells
Matías;56;Velez
Agustín;69;River
Yago;39;Newells
Alejandro;56;Boca
Juan;45;River
Luis;27;Newells
Anibal;27;Gimnasia LP
Alejo;44;San Lorenzo
Martín;41;Huracán
Nicolás;52;Gimnasia LP
Fernando;45;Velez
Yago;32;River
Mariano;47;Rosario Central
Mariano;35;Newells
Federico;26;Estudiantes
Juan;44;Rosario Central
Alejo;39;Estudiantes
Javier;24;Rosario Central
Alejo;22;River
Fernando;21;Racing
Nicolás;20;Rosario Central
Mauro;44;Boca
Daniel;37;Gimnasia LP
Juan;34;Independiente
Mauro;37;San Lorenzo
Daniel;45;Velez
Mariano;48;Newells
Yago;32;Independiente
Matías;52;Velez
Mauro;66;Huracán
Matías;29;Boca
Mauro;68;Independiente
Martín;69;Racing
Juan;47;Newells
Martín;44;Rosario Central
Fernando;25;Boca
Santiago;47;River
Yago;19;Huracán
Fernando;65;San Lorenzo
Martín;56;Rosario Central
Mauro;58;Boca
Adrián;54;Newells
Luis;70;Boca
Yago;58;Velez
Santiago;36;Independiente
Marcelo;35;River
Federico;18;Independiente
Federico;63;Rosario Central
Yago;56;Newells
Luis;41;San Lorenzo
Enrique;63;Racing
Fernando;42;Estudiantes
Daniel;59;Rosario Central
Fernando;70;Velez
Fernando;33;Velez
Daniel;32;San Lorenzo
Juan;38;Rosario Central
Daniel;59;Estudiantes
Agustín;68;Estudiantes
Adrián;31;Huracán
Enrique;57;Huracán
Alejandro;28;Rosario Central
Marcelo;28;Newells
Mauro;49;Rosario Central
Javier;36;Independiente
Alejandro;54;Racing
Alejandro;18;Huracán
Adrián;51;Newells
Yago;55;River
Yago;47;Racing
Mauro;46;Newells
Fernando;22;San Lorenzo
Matías;19;Huracán
Yago;66;River
Martín;46;River
Nicolás;53;Independiente
Alejo;43;San Lorenzo
Mariano;44;Racing
Federico;37;San Lorenzo
Alejandro;44;Velez
Luis;61;Independiente
Luis;68;Boca
Yago;41;River
Enrique;52;Newells
Adrián;38;Newells
Fernando;38;Rosario Central
Federico;61;Racing
Fernando;40;Boca
Agustín;52;Huracán
Alejandro;22;Huracán
Enrique;31;Boca
Juan;69;Newells
Alejandro;32;Velez
Fernando;26;Rosario Central
Santiago;64;River
Mariano;68;San Lorenzo
Alejo;22;Racing
Martín;56;Newells
Javier;52;Independiente
Martín;38;San Lorenzo
Daniel;21;Boca
Agustín;48;Rosario Central
Alejo;19;Boca
Martín;39;Velez
Juan;48;Boca
Alejo;65;San Lorenzo
Enrique;57;Velez
Marcelo;48;Huracán
Yago;47;River
Matías;45;River
Anibal;46;River
Daniel;67;San Lorenzo
Agustín;31;Newells
Matías;45;Velez
Yago;54;Boca
Javier;52;Newells
Nicolás;57;Huracán
Alejo;23;Independiente
Mariano;49;Independiente
Mauro;64;Rosario Central
Daniel;42;Velez
Fernando;44;Newells
Mariano;42;Boca
Javier;62;Gimnasia LP
Anibal;65;Boca
Juan;45;Huracán
Javier;39;San Lorenzo
Juan;51;Huracán
Daniel;51;Estudiantes
Enrique;26;Racing
Alejo;34;Newells
Alejo;34;San Lorenzo
Anibal;28;Gimnasia LP
Alejo;42;Gimnasia LP
Fernando;50;San Lorenzo
Santiago;63;River
Luis;52;San Lorenzo
Martín;34;River
Agustín;33;Estudiantes
Luis;47;Racing
Martín;27;Gimnasia LP
Daniel;44;River
Alejandro;58;Boca
Agustín;27;Independiente
Adrián;66;Independiente
Adrián;21;Racing
Yago;35;Rosario Central
Juan;20;Newells
Luis;42;Rosario Central
Enrique;55;Independiente
Nicolás;41;Newells
Alejandro;21;Boca
Fernando;53;River
Juan;43;San Lorenzo
Mauro;34;Estudiantes
Federico;34;Independiente
Adrián;63;Rosario Central
Luis;65;Gimnasia LP
Federico;67;Velez
Mariano;55;River
Fernando;52;Racing
Yago;47;Independiente
Martín;41;Racing
Enrique;31;Gimnasia LP
Luis;37;Independiente
Daniel;27;Boca
Javier;19;Newells
Martín;26;Independiente
Anibal;36;Rosario Central
Mariano;21;River
Enrique;23;River
Agustín;30;River
Javier;32;Newells
Alejo;70;Huracán
Santiago;22;Velez
Adrián;41;Boca
Mariano;52;Racing
Mauro;30;Huracán
Matías;24;Estudiantes
Mauro;52;Boca
Fernando;38;Velez
Juan;41;Huracán
Javier;32;Newells
Matías;54;Huracán
Federico;23;Huracán
Martín;52;Independiente
Yago;46;River
Marcelo;70;Racing
Marcelo;42;Gimnasia LP
Anibal;49;Estudiantes
Daniel;34;Huracán
Luis;39;San Lorenzo
Adrián;70;Rosario Central
Luis;62;River
Martín;26;Rosario Central
Nicolás;41;Newells
Javier;18;Huracán
Marcelo;18;Velez
Alejo;64;Boca
Santiago;41;Racing
Agustín;56;River
Anibal;52;Velez
Adrián;58;Racing
Daniel;35;Estudiantes
Matías;65;Racing
Santiago;41;Newells
Alejo;22;Estudiantes
Federico;43;Velez
Javier;69;Huracán
Anibal;51;Estudiantes
Yago;56;Independiente
Anibal;20;Independiente
Enrique;30;Boca
Nicolás;49;San Lorenzo
Enrique;37;San Lorenzo
Fernando;32;Newells
Alejo;50;Racing
Adrián;59;Independiente
Mariano;38;Rosario Central
Alejandro;45;Rosario Central
Martín;66;Newells
Alejo;60;Velez
Enrique;28;San Lorenzo
Mariano;61;Independiente
Luis;39;Racing
Federico;47;Independiente
Federico;43;Rosario Central
Alejandro;22;Huracán
Adrián;59;Racing
Enrique;58;Rosario Central
Alejo;46;Estudiantes
Santiago;19;Gimnasia LP
Alejo;58;San Lorenzo
Juan;34;San Lorenzo
Martín;25;Huracán
Marcelo;25;Huracán
Anibal;37;Boca
Juan;37;Newells
Santiago;19;San Lorenzo
Daniel;38;Boca
Mauro;47;River
Yago;32;Newells
Mariano;27;Boca
Fernando;36;San Lorenzo
Martín;50;Racing
Marcelo;30;San Lorenzo
Adrián;24;Rosario Central
Luis;63;Racing
Luis;45;Racing
Fernando;27;Racing
Nicolás;52;Rosario Central
Marcelo;66;Racing
Alejandro;70;Boca
Mariano;52;River
Mariano;64;Independiente
Anibal;56;River
Yago;21;San Lorenzo
Javier;18;Rosario Central
Daniel;54;San Lorenzo
Mariano;22;Independiente
Javier;23;Rosario Central
Alejandro;70;San Lorenzo
Nicolás;43;Newells
Marcelo;34;Estudiantes
Luis;37;Gimnasia LP
Agustín;34;Gimnasia LP
Adrián;34;Independiente
Mariano;34;Velez
Martín;66;Boca
Alejo;56;Estudiantes
Mariano;68;Independiente
Daniel;50;Estudiantes
Enrique;39;Boca
Javier;65;Racing
Fernando;42;San Lorenzo
Federico;18;San Lorenzo
Luis;43;Rosario Central
Santiago;25;Racing
Santiago;43;Gimnasia LP
Nicolás;27;Huracán
Federico;47;Newells
Matías;38;Newells
Fernando;60;Estudiantes
Federico;54;Boca
Federico;36;Racing
Mauro;46;Independiente
Daniel;52;San Lorenzo
Adrián;29;Boca
Nicolás;31;Newells
Adrián;69;San Lorenzo
Javier;43;Boca
Martín;49;San Lorenzo
Yago;59;Gimnasia LP
Daniel;48;Rosario Central
Adrián;70;Gimnasia LP
Agustín;21;Estudiantes
Martín;54;River
Mauro;25;Rosario Central
Juan;61;Rosario Central
Yago;43;Boca
Juan;38;Gimnasia LP
Mauro;60;Boca
Anibal;57;San Lorenzo
Adrián;56;Huracán
Alejandro;33;Independiente
Alejo;53;Gimnasia LP
Fernando;40;Velez
Santiago;18;Rosario Central
Alejandro;34;Huracán
Mauro;27;Gimnasia LP
Yago;59;River
Mauro;30;Newells
Nicolás;22;Rosario Central
Nicolás;42;San Lorenzo
Agustín;54;Velez
Nicolás;62;Rosario Central
Federico;50;Boca
Adrián;46;Gimnasia LP
Luis;55;River
Federico;49;Racing
Fernando;23;Racing
Federico;56;Estudiantes
Mauro;65;Velez
Martín;40;Velez
Mariano;28;Racing
Marcelo;25;San Lorenzo
Daniel;47;Rosario Central
Luis;39;San Lorenzo
Enrique;57;Racing
Federico;54;San Lorenzo
Luis;69;Boca
Juan;24;Racing
Enrique;40;River
Javier;39;Velez
Enrique;18;San Lorenzo
Federico;62;Rosario Central
Alejo;49;Racing
Anibal;22;Rosario Central
Marcelo;53;Racing
Mariano;54;San Lorenzo
Alejandro;30;Independiente
Daniel;57;Newells
Javier;59;Velez
Yago;70;Huracán
Anibal;21;Estudiantes
Mariano;44;Estudiantes
Yago;44;Gimnasia LP
Adrián;23;Racing
Javier;58;Racing
Luis;70;San Lorenzo
Enrique;68;River
Enrique;65;Huracán
Alejandro;49;River
Federico;26;San Lorenzo
Yago;24;San Lorenzo
Anibal;37;Newells
Alejo;34;Huracán
Javier;63;Boca
Mauro;70;Rosario Central
Javier;44;Estudiantes
Federico;61;Huracán
Daniel;30;Newells
Mariano;30;River
Javier;70;San Lorenzo
Agustín;66;Estudiantes
Federico;65;Velez
Javier;21;Boca
Matías;69;San Lorenzo
Luis;51;Independiente
Fernando;50;Newells
Mariano;43;River
Federico;25;Newells
Fernando;27;Huracán
Adrián;31;Independiente
Fernando;48;Gimnasia LP
Adrián;51;Gimnasia LP
Daniel;22;Newells
Nicolás;44;Newells
Javier;26;River
Juan;55;Estudiantes
Fernando;43;Rosario Central
Matías;69;Estudiantes
Santiago;63;Velez
Javier;18;San Lorenzo
Federico;25;River
Adrián;49;Boca
Alejandro;49;Velez
Agustín;29;Huracán
Javier;65;Independiente
Alejo;58;Rosario Central
Fernando;34;Velez
Marcelo;32;Estudiantes
Javier;29;San Lorenzo
Nicolás;59;River
Mauro;29;Independiente
Daniel;28;Gimnasia LP
Federico;59;San Lorenzo
Federico;53;Velez
Matías;53;Gimnasia LP
Javier;20;Rosario Central
Luis;51;Rosario Central
Martín;30;Newells
Adrián;52;Gimnasia LP
Martín;67;Racing
Alejo;47;Huracán
Federico;26;Gimnasia LP
Martín;56;Gimnasia LP
Mariano;59;Racing
Santiago;58;Estudiantes
Mariano;54;Velez
Mauro;23;Independiente
Yago;22;Huracán
Marcelo;59;Estudiantes
Fernando;70;Independiente
Santiago;22;Huracán
Luis;42;Gimnasia LP
Adrián;66;Boca
Juan;30;Velez
Yago;46;Newells
Santiago;33;Boca
Yago;38;Racing
Mauro;34;Huracán
Nicolás;44;Velez
Luis;58;San Lorenzo
Adrián;57;Boca
Marcelo;49;San Lorenzo
Matías;59;Velez
Marcelo;25;Huracán
Alejo;59;Independiente
Anibal;67;Rosario Central
Marcelo;26;Racing
Marcelo;19;Estudiantes
Matías;40;Estudiantes
Alejandro;45;Independiente
Enrique;59;Huracán
Martín;52;San Lorenzo
Santiago;57;Newells
Alejo;35;Estudiantes
Adrián;67;Huracán
Alejandro;45;Estudiantes
Yago;41;Velez
Matías;56;River
Javier;27;Newells
Santiago;24;Rosario Central
Anibal;60;Velez
Federico;52;Racing
Mauro;54;Rosario Central
Federico;22;Racing
Alejandro;60;Racing
Javier;38;River
Alejo;56;Independiente
Luis;33;San Lorenzo
Mariano;41;Velez
Yago;34;Rosario Central
Fernando;22;River
Enrique;52;River
Adrián;39;Boca
Matías;22;Independiente
Matías;56;Rosario Central
Alejo;63;Rosario Central
Juan;26;Velez
Federico;35;Gimnasia LP
Matías;45;Racing
Martín;34;Estudiantes
Fernando;50;Huracán
Agustín;25;Newells
Fernando;57;Independiente
Juan;34;Rosario Central
Nicolás;46;Racing
Yago;29;Estudiantes
Mariano;34;Estudiantes
Adrián;49;Gimnasia LP
Martín;68;Huracán
Juan;43;Huracán
Daniel;69;Newells
Fernando;27;San Lorenzo
Yago;54;Estudiantes
Enrique;68;River
Yago;18;Independiente
Nicolás;20;Boca
Alejandro;30;San Lorenzo
Alejandro;45;River
Juan;37;Independiente
Luis;69;Estudiantes
Adrián;69;Huracán
Juan;62;Huracán
Enrique;51;Newells
Fernando;56;Newells
Luis;55;River
Marcelo;58;Estudiantes
Santiago;19;Gimnasia LP
Marcelo;46;San Lorenzo
Mariano;70;Racing
Enrique;43;Estudiantes
Enrique;68;Racing
Alejo;30;Velez
Martín;24;River
Agustín;53;Racing
Adrián;68;River
Agustín;57;Gimnasia LP
Alejandro;28;Estudiantes
Agustín;53;Velez
Alejo;66;Boca
Federico;64;Rosario Central
Agustín;66;Racing
Daniel;32;Velez
Federico;31;Huracán
Fernando;35;Huracán
Federico;45;River
Santiago;39;Huracán
Juan;47;River
Marcelo;43;Newells
Marcelo;33;River
Daniel;35;San Lorenzo
Mauro;47;Rosario Central
Daniel;65;River
Nicolás;69;Gimnasia LP
Yago;22;Racing
Agustín;35;Rosario Central
Adrián;58;Boca
Javier;32;Independiente
Agustín;30;Estudiantes
Fernando;48;River
Luis;31;Racing
Agustín;55;Velez
Federico;69;Racing
Matías;43;River
Mauro;45;Velez
Martín;58;Newells
Enrique;49;Huracán
Luis;35;River
Santiago;33;Estudiantes
Marcelo;38;San Lorenzo
Adrián;65;Huracán
Juan;64;Estudiantes
Mauro;23;Estudiantes
Anibal;44;River
Nicolás;53;San Lorenzo
Federico;43;Newells
Alejandro;64;River
Marcelo;49;Independiente
Yago;68;Velez
Mauro;24;Rosario Central
Matías;52;Gimnasia LP
Nicolás;18;Estudiantes
Agustín;63;Gimnasia LP
Luis;45;Rosario Central
Santiago;22;San Lorenzo
Alejandro;58;Gimnasia LP
Alejo;69;River
Nicolás;56;Independiente
Juan;36;Newells
Alejandro;56;Rosario Central
Fernando;29;Velez
Alejo;58;Estudiantes
Matías;46;Racing
Yago;20;Rosario Central
Daniel;53;River
Alejo;34;Estudiantes
Alejo;58;Boca
Martín;42;Boca
Marcelo;35;Gimnasia LP
Federico;52;Rosario Central
Matías;62;Boca
Daniel;58;Velez
Fernando;69;Estudiantes
Yago;25;Racing
Nicolás;47;Huracán
Luis;37;Newells
Nicolás;42;Racing
Daniel;27;Velez
Enrique;39;Newells
Alejo;40;Gimnasia LP
Federico;58;River
Federico;38;River
Yago;25;Estudiantes
Luis;30;Racing
Mauro;63;Estudiantes
Matías;67;River
Luis;41;River
Enrique;68;Newells
Juan;34;Rosario Central
Alejo;61;Independiente
Federico;24;Huracán
Matías;22;Racing
Santiago;49;Velez
Agustín;33;Independiente
Santiago;42;Velez
Javier;67;Gimnasia LP
Alejo;23;Velez
Adrián;66;Independiente
Enrique;46;Newells
Alejandro;26;Boca
Javier;46;Estudiantes
Federico;53;Boca
Nicolás;67;Boca
Fernando;52;Velez
Anibal;28;River
Nicolás;65;Velez
Santiago;68;Boca
Enrique;67;Velez
Marcelo;32;Gimnasia LP
Luis;41;Gimnasia LP
Martín;37;Boca
Fernando;21;Independiente
Martín;48;San Lorenzo
Adrián;68;Independiente
Anibal;60;Gimnasia LP
Santiago;34;Independiente
Javier;23;Rosario Central
Matías;41;Newells
Alejo;51;Boca
Mauro;24;Velez
Daniel;26;River
Mauro;52;Racing
Nicolás;54;Velez
Matías;56;River
Matías;23;Velez
Adrián;30;Velez
Alejandro;42;Gimnasia LP
Daniel;43;San Lorenzo
Anibal;45;Newells
Matías;19;Racing
Enrique;51;Velez
Juan;48;San Lorenzo
Marcelo;25;Newells
Nicolás;22;Rosario Central
Fernando;66;San Lorenzo
Marcelo;37;Racing
Yago;43;San Lorenzo
Alejo;29;Independiente
Federico;64;Newells
Fernando;27;Huracán
Fernando;29;Racing
Agustín;65;Independiente
Santiago;53;Velez
